GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,QUADRIMESTRE,COD_ANO,COD_COND,Lat_Y_,Long_X_
"RUA BACAETAVA, 35,SAO PAULO, SAO PAULO - BRASIL","085036026875030000","085","036","026875","03","0000",PI,IBI,"3",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1278",RUA BACAETAVA,"35","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,6205347","-46,6942671"
"AV VER ANGELO BORTOLO, 260,SAO PAULO, SAO PAULO - BRASIL","070285013862040000","070","285","013862","04","0000",ST,TUC,"2",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1028",AV VER ANGELO BORTOLO,"260","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4627294","-46,6044721"
"RUA MELO ALVES, 268,SAO PAULO, SAO PAULO - BRASIL","013017137952040000","013","017","137952","04","0000",PI,JDP,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1103",RUA MELO ALVES,"268","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5599844","-46,6695885"
"RUA GENESIO ARRUDA, 135,SAO PAULO, SAO PAULO - BRASIL","078180078565030000","078","180","078565","03","0000",PJ,PIR,"1",S,S,ZEU,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","305",RUA GENESIO ARRUDA,"135","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4904698","-46,7259708"
"AV RAIMUNDO PEREIRA DE MAGALHAES, 10735,SAO PAULO, SAO PAULO - BRASIL","209012168386030000","209","012","168386","03","0000",PJ,JAR,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","11361",AV RAIMUNDO PEREIRA DE MAGALHAES,"10735","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4482495","-46,7226141"
"AV APARECIDA DO RIO NEGRO, 553,SAO PAULO, SAO PAULO - BRASIL","078532519227030000","078","532","519227","03","0000",PJ,PIR,"2",S,S,ZEIS-5,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","5166",AV APARECIDA DO RIO NEGRO,"553","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5019953","-46,721051"
"AV PROF FONSECA RODRUGUES, 298,SAO PAULO, SAO PAULO - BRASIL","081184072575030000","081","184","072575","03","0000",PI,API,"2",S,S,ZCOR-1,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3075",AV PROF FONSECA RODRUGUES,"298","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5511744","-46,7111643"
"AV APARECIDA DO RIO NEGRO, 302,SAO PAULO, SAO PAULO - BRASIL","078528795879030000","078","528","795879","03","0000",PJ,PIR,"1",S,S,ZM,"0",,,"0","0",S,QA,"99",,,"0","0",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",AV APARECIDA DO RIO NEGRO,"302","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO,IMPOSSIBILITANDO A DETERMINACAO DE QA E MA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5004602","-46,7187183"
"RUA JOAO DE LAET, 313,SAO PAULO, SAO PAULO - BRASIL","070105102458030000","070","105","102458","03","0000",ST,MAN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1645",RUA JOAO DE LAET,"313","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4759948","-46,6256445"
"RUA IRMAOS PILA, 333,SAO PAULO, SAO PAULO - BRASIL","070082093572030000","070","082","093572","03","0000",ST,TUC,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","240",RUA IRMAOS PILA,"333","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4740815","-46,6061486"
"RUA ADELINA, 81,SAO PAULO, SAO PAULO - BRASIL","070081001767030000","070","081","001767","03","0000",ST,TUC,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","400",RUA ADELINA,"81","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4745426","-46,6073324"
"RUA CEL OCTAVIO AZEREDO, 419,SAO PAULO, SAO PAULO - BRASIL","070066151920030000","070","066","151920","03","0000",ST,TUC,"2",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","229",RUA CEL OCTAVIO AZEREDO,"419","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4673628","-46,6001929"
"RUA CHICO PONTES, 467,SAO PAULO, SAO PAULO - BRASIL","304008048968020000","304","008","048968","02","0000",MG,VGL,"1",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","138",RUA CHICO PONTES,"467","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5053132","-46,6075481"
"RUA CACADOR, 437,SAO PAULO, SAO PAULO - BRASIL","068070037745020000","068","070","037745","02","0000",MG,VGL,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","227",RUA CACADOR,"437","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5011348","-46,6068152"
"RUA CATAPARA, 199,SAO PAULO, SAO PAULO - BRASIL","068068045942020000","068","068","045942","02","0000",MG,VGL,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","300",RUA CATAPARA,"199","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5015757","-46,6080967"
"RUA CATAPARA, 88,SAO PAULO, SAO PAULO - BRASIL","068049045942020000","068","049","045942","02","0000",MG,VGL,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","269",RUA CATAPARA,"88","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5006644","-46,6082152"
"RUA PIATA, 55,SAO PAULO, SAO PAULO - BRASIL","068004162019020000","068","004","162019","02","0000",MG,VGL,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","301",RUA PIATA,"55","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4959453","-46,609944"
"RUA PONTA DE EMBUTUBA, 75,SAO PAULO, SAO PAULO - BRASIL","106019619876020000","106","019","619876","02","0000",PJ,PIR,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","200",RUA PONTA DE EMBUTUBA,"75","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4698485","-46,7226789"
"RUA TANQUE VELHO, 1437,SAO PAULO, SAO PAULO - BRASIL","067343186643020000","067","343","186643","02","0000",ST,TUC,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","238",RUA TANQUE VELHO,"1437","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4785495","-46,5867286"
"RUA RABELO DA CRUZ, 413,SAO PAULO, SAO PAULO - BRASIL","067338167827020000","067","338","167827","02","0000",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","217",RUA RABELO DA CRUZ,"413","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,475359","-46,5908122"
"RUA JOSE DE ALMEIDA, 1009,SAO PAULO, SAO PAULO - BRASIL","068226108820020000","068","226","108820","02","0000",MG,VMD,"3",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","220",RUA JOSE DE ALMEIDA,"1009","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4865559","-46,5916666"
"AV GUSTAVO ADOLFO, 419,SAO PAULO, SAO PAULO - BRASIL","068150085383020000","068","150","085383","02","0000",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","198",AV GUSTAVO ADOLFO,"419","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4810094","-46,5953588"
"RUA ITALA, 111,SAO PAULO, SAO PAULO - BRASIL","068002094803020000","068","002","094803","02","0000",MG,VGL,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","390",RUA ITALA,"111","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4991512","-46,6107986"
"AV MAZZEI, 1299,SAO PAULO, SAO PAULO - BRASIL","067113137677020000","067","113","137677","02","0000",ST,TUC,"3",S,S,ZEUP,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","480",AV MAZZEI,"1299","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4712911","-46,5990232"
"RUA PALMIRA BARBOSA, 134,SAO PAULO, SAO PAULO - BRASIL","067054153664020000","067","054","153664","02","0000",JT,JAC,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","501",RUA PALMIRA BARBOSA,"134","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,465873","-46,5905323"
"RUA CAP NASCIMENTO, 452,SAO PAULO, SAO PAULO - BRASIL","067037144258020000","067","037","144258","02","0000",JT,JAC,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","380",RUA CAP NASCIMENTO,"452","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4628529","-46,5868609"
"RUA MIN KELLY, 236,SAO PAULO, SAO PAULO - BRASIL","067283114901020000","067","283","114901","02","0000",ST,TUC,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","172",RUA MIN KELLY,"236","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,475614","-46,5978622"
"AV GUAPIRA, 1451,SAO PAULO, SAO PAULO - BRASIL","067280083208020000","067","280","083208","02","0000",ST,TUC,"2",S,S,ZEIS-5,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4248",AV GUAPIRA,"1451","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4746361","-46,5907555"
"RUA PDE LEAO PERUCHE, 446,SAO PAULO, SAO PAULO - BRASIL","067171116807020000","067","171","116807","02","0000",ST,TUC,"1",S,S,ZEU,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","171",RUA PDE LEAO PERUCHE,"446","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4771103","-46,6019452"
"RUA CAMINHO, 284,SAO PAULO, SAO PAULO - BRASIL","101499039845020000","101","499","039845","02","0000",BT,VSO,"2",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3787",RUA CAMINHO,"284","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,5970813","-46,7349278"
"RUA MURILO FURTADO, 301,SAO PAULO, SAO PAULO - BRASIL","067120143286020000","067","120","143286","02","0000",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","165",RUA MURILO FURTADO,"301","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2022","1","-23,4730277","-46,5948549"
"RUA AURELIO BRASIL RIBEIRO, 570,SAO PAULO, SAO PAULO - BRASIL","308203486833000007","308","203","486833","00","0007",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","170",RUA AURELIO BRASIL RIBEIRO,"570","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4592524","-46,7020604"
"RUA JONINIANO DE OLIVEIRA, 5,SAO PAULO, SAO PAULO - BRASIL","308203486884000019","308","203","486884","00","0019",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","94",RUA JONINIANO DE OLIVEIRA,"5","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4589278","-46,6995038"
"VP SEM DEN VINTE E NOVE, 256,SAO PAULO, SAO PAULO - BRASIL","308208517623000083","308","208","517623","00","0083",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","102",VP SEM DEN VINTE E NOVE,"256","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5557714","-46,6395571"
"RUA JAPUIRA, 209,SAO PAULO, SAO PAULO - BRASIL","308200486892000005","308","200","486892","00","0005",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","140",RUA JAPUIRA,"209","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4768666","-46,6128237"
"RUA JOVINIANO DE OLIVEIRA, 193,SAO PAULO, SAO PAULO - BRASIL","308203486884000038","308","203","486884","00","0038",FO,BRL,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","171",RUA JOVINIANO DE OLIVEIRA,"193","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4596077","-46,7009381"
"TV UM VL SAO LUIZ, 254,SAO PAULO, SAO PAULO - BRASIL","308208517518000013","308","208","517518","00","0013",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","217",TV UM VL SAO LUIZ,"254","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5713483","-46,7412003"
"AVENIDA MANOEL BOLIVAR, 338,SAO PAULO, SAO PAULO - BRASIL","308202486876000004","308","202","486876","00","0004",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","59",AVENIDA MANOEL BOLIVAR,"338","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4584088","-46,6997321"
"RUA AURELIO BRASIL RIBEIRO, 542,SAO PAULO, SAO PAULO - BRASIL","308209486833000033","308","209","486833","00","0033",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","141",RUA AURELIO BRASIL RIBEIRO,"542","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4587317","-46,7013156"
"VP SEM DEN VINTE E NOVE, 648,SAO PAULO, SAO PAULO - BRASIL","308208517623000119","308","208","517623","00","0119",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","170",VP SEM DEN VINTE E NOVE,"648","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5557714","-46,6395571"
"TV GARCA-BRANCA, 1,SAO PAULO, SAO PAULO - BRASIL","308204489840000037","308","204","489840","00","0037",FO,BRL,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","85",TV GARCA-BRANCA,"1","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4596645","-46,7035264"
"TV DOIS A VL SAO LUIZ, 649,SAO PAULO, SAO PAULO - BRASIL","308208517542000054","308","208","517542","00","0054",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","163",TV DOIS A VL SAO LUIZ,"649","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5713483","-46,7412003"
"RUA AURELIO BRASIL RIBEIRO, 593,SAO PAULO, SAO PAULO - BRASIL","308204486833000008","308","204","486833","00","0008",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","142",RUA AURELIO BRASIL RIBEIRO,"593","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4595084","-46,7026814"
"RUA JOVINIANO DE OLIVEIRA, 145,SAO PAULO, SAO PAULO - BRASIL","308201486884000007","308","201","486884","00","0007",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","30","159",RUA JOVINIANO DE OLIVEIRA,"145","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4594091","-46,7003585"
"TV DOIS A VL SAO LUIZ, 649,SAO PAULO, SAO PAULO - BRASIL","308207517542000002","308","207","517542","00","0002",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","30","34",TV DOIS A VL SAO LUIZ,"649","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5713483","-46,7412003"
"RUA NORTE-SUL, 38,SAO PAULO, SAO PAULO - BRASIL","308207489832000023","308","207","489832","00","0023",FO,BRL,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1698","1061",RUA NORTE-SUL,"38","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5080471","-46,6258755"
"RUA AURELIO BRASIL RIBEIRO, 502,SAO PAULO, SAO PAULO - BRASIL","308209486833000049","308","209","486833","00","0049",FO,BRL,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","129",RUA AURELIO BRASIL RIBEIRO,"502","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4583584","-46,7004941"
"VP SEM DEN VINTE E NOVE, 23,SAO PAULO, SAO PAULO - BRASIL","308208517607000073","308","208","517607","00","0073",FO,BRL,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","86",VP SEM DEN VINTE E NOVE,"23","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,5557714","-46,6395571"
"RUA JOVINIANO DE OLIVEIRA, 146,SAO PAULO, SAO PAULO - BRASIL","308203486884000028","308","203","486884","00","0028",FO,BRL,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","196",RUA JOVINIANO DE OLIVEIRA,"146","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2022","0","-23,4593464","-46,700368"
